AF3_THETA,AF3_LOW_BETA,AF3_GAMMA,T7_ALPHA,T7_HIGH_BETA,Pz_THETA,Pz_LOW_BETA,Pz_GAMMA,T8_ALPHA,T8_HIGH_BETA,AF4_THETA,AF4_LOW_BETA,Label
30.704372,1.813806,1.589722,3.118244,1.909692,259.361822,0.172813,0.479641,3.004575,2.935067,31.457894,1.606255,3
31.615822,2.088404,1.603316,3.467509,2.049301,260.471838,0.128316,0.482339,3.019851,2.838527,32.753291,1.683487,3
31.964656,2.750541,1.709066,3.657867,2.481505,261.970156,0.102699,0.494826,3.842231,2.927922,33.245703,2.137672,3
30.823039,3.663941,1.883313,3.57785,3.061338,262.843801,0.104382,0.518578,5.367718,3.244326,32.062191,2.862016,3
27.315523,4.569818,2.072551,3.267228,3.586609,262.12805,0.139806,0.549933,7.274909,3.750588,28.335663,3.650747,3
21.86982,5.219782,2.21009,2.856972,3.886776,259.732281,0.211243,0.583186,9.159731,4.325912,22.551016,4.336184,3
15.869248,5.452223,2.260442,2.466117,3.898078,256.513394,0.325796,0.614238,10.646675,4.837336,16.143914,4.815541,3
10.950532,5.37202,2.253793,2.221934,3.694852,253.638326,0.50447,0.643421,11.732817,5.230418,10.915709,5.169223,3
7.892676,5.241792,2.260505,2.19981,3.432221,251.976906,0.756471,0.674961,12.669882,5.535496,7.745687,5.554774,3
6.486049,5.316651,2.348736,2.410712,3.266148,251.569602,1.067794,0.712627,13.838751,5.823482,6.477823,6.08361,3
6.149226,5.724884,2.540455,2.782241,3.285539,251.663962,1.381322,0.754296,15.447265,6.14827,6.510652,6.781183,3
6.495151,6.411655,2.786555,3.169923,3.468333,251.03713,1.647188,0.791855,17.231901,6.470286,7.326086,7.551423,3
7.416891,7.066855,2.986537,3.426354,3.710622,248.913651,1.809455,0.814628,18.493391,6.653598,8.554842,8.120765,3
8.672366,7.300618,3.046055,3.457312,3.902765,245.785124,1.822745,0.812851,18.461043,6.540722,9.777809,8.166748,3
9.809048,6.920374,2.918084,3.246919,3.981366,243.173397,1.694429,0.781535,16.691416,6.03505,10.53519,7.54868,3
10.387604,6.060334,2.636303,2.872728,3.945707,242.873463,1.457646,0.724921,13.397432,5.189428,10.532534,6.407449,3
10.149489,5.07345,2.303834,2.487762,3.852534,245.797351,1.187661,0.657409,9.455597,4.199911,9.737902,5.128552,3
9.026463,4.295548,2.037552,2.300773,3.805794,251.654634,0.940051,0.596626,5.823707,3.304016,8.253411,4.0954,3
8.049478,3.916949,1.915859,2.456392,3.909173,259.694593,0.776663,0.5565,3.22668,2.668093,6.989223,3.534994,3
8.467863,4.007506,1.953115,2.951345,4.192936,268.984283,0.716371,0.543349,1.836878,2.347508,6.874132,3.556757,3
11.111309,4.494749,2.096293,3.676817,4.570099,278.388894,0.73446,0.555507,1.481826,2.299106,8.495376,4.122517,3
15.764806,5.226767,2.265891,4.428945,4.875986,286.402136,0.785334,0.584858,1.822509,2.428776,11.681154,5.095955,3
20.931044,5.977478,2.389452,4.964783,4.956158,291.333924,0.81683,0.619441,2.582754,2.644687,15.32141,6.252606,3
24.674184,6.473088,2.408736,5.093301,4.747088,291.820003,0.808979,0.646765,3.61408,2.844859,18.055428,7.265049,3
25.465536,6.553662,2.292364,4.744965,4.324316,287.266009,0.766071,0.657112,4.750528,2.921868,18.784143,7.878414,3
22.966054,6.219094,2.052191,4.015681,3.91482,278.25016,0.731521,0.647885,5.692689,2.824929,17.219256,7.99841,3
18.112215,5.653446,1.744373,3.119422,3.766543,266.678439,0.742064,0.624131,6.219959,2.578653,13.930036,7.742062,3
13.008402,5.158284,1.438918,2.311276,4.007909,255.317083,0.808808,0.594253,6.315445,2.254133,10.411835,7.375229,3
10.133737,4.947292,1.200661,1.783442,4.56818,246.796721,0.919636,0.564959,6.099365,1.955387,8.575721,7.133414,3
10.771589,5.046377,1.067715,1.597626,5.196459,242.444754,1.035319,0.540394,5.790141,1.79311,9.513677,7.09524,3
14.532448,5.293638,1.054685,1.68195,5.589,241.851361,1.105203,0.521468,5.58043,1.824813,13.07281,7.144302,3
19.398645,5.424421,1.154828,1.888378,5.575605,243.304561,1.104124,0.506448,5.452101,2.027461,17.689082,7.024563,3
23.107862,5.218974,1.338795,2.062686,5.200154,245.023173,1.031866,0.493471,5.300783,2.302392,21.540954,6.513048,3
24.444365,4.674543,1.549686,2.119146,4.668195,246.002107,0.899717,0.482355,5.028557,2.52799,23.547187,5.616783,3
23.61692,3.964004,1.719036,2.069189,4.204059,245.702475,0.750414,0.473239,4.703179,2.627189,23.712971,4.569421,3
20.959598,3.296239,1.786671,2.005169,3.925218,244.030788,0.60642,0.465369,4.492868,2.572884,22.204144,3.645767,3
17.731614,2.83411,1.739187,2.016686,3.808766,241.54313,0.487589,0.458107,4.519363,2.395325,19.893053,3.029535,3
14.532412,2.670113,1.620757,2.153993,3.743853,239.283545,0.409398,0.450698,4.805204,2.159881,17.199484,2.78528,3
11.881852,2.792882,1.507384,2.419473,3.620646,238.266889,0.370925,0.443734,5.216282,1.911131,14.458731,2.822007,3
10.060827,3.092768,1.467229,2.787627,3.419351,238.931243,0.368463,0.440412,5.553779,1.686475,12.030914,2.956663,3
9.069063,3.472622,1.522941,3.238786,3.201978,241.110126,0.383368,0.447151,5.61674,1.514505,10.147804,3.083834,3
8.651555,3.86528,1.639882,3.768063,3.028297,244.096671,0.390823,0.469482,5.381728,1.405013,8.878956,3.201957,3
8.628023,4.177468,1.746055,4.340794,2.960542,246.806487,0.373151,0.507447,4.965269,1.37276,8.268531,3.289967,3
9.250879,4.370765,1.769537,4.881815,3.020344,248.245825,0.3308,0.553557,4.563524,1.458982,8.697141,3.365542,3
10.473431,4.499821,1.685903,5.277059,3.1537,247.79636,0.277772,0.595773,4.273573,1.685381,10.023935,3.508788,3
12.212073,4.722016,1.535119,5.409768,3.279683,245.521778,0.233548,0.620983,4.104655,2.0286,11.995911,3.851103,3
14.408573,5.157943,1.394499,5.250283,3.371123,242.155353,0.213912,0.622985,3.988905,2.47857,14.421023,4.451307,3
16.597072,5.789586,1.324807,4.872737,3.456536,238.779732,0.217034,0.605146,3.850722,3.029991,16.763978,5.218715,3
18.203998,6.429947,1.338535,4.412071,3.553754,236.145065,0.233996,0.578398,3.746188,3.645187,18.461601,5.910003,3
18.618939,6.831107,1.402885,3.994429,3.647123,234.339228,0.246332,0.554011,3.739582,4.242081,18.950366,6.270157,3
17.507884,6.835905,1.462375,3.678053,3.727361,233.077909,0.24456,0.539604,3.886321,4.736687,17.939462,6.219405,3
15.034009,6.447238,1.474675,3.431573,3.789586,231.951152,0.234599,0.535396,4.180095,5.056956,15.623433,5.866842,3
11.801279,5.837787,1.427066,3.145499,3.835847,230.692735,0.226339,0.53515,4.500948,5.158656,12.5759,5.441939,3
8.570039,5.266146,1.335244,2.755313,3.863836,229.278636,0.223887,0.531001,4.756766,5.030199,9.501445,5.189384,3
6.024525,4.879328,1.235099,2.284767,3.868564,228.092257,0.221712,0.5186,4.970974,4.68874,7.041165,5.200021,3
4.629398,4.6558,1.166342,1.796048,3.858787,227.918964,0.211411,0.499026,5.184632,4.222043,5.663754,5.365766,3
4.597053,4.488215,1.146505,1.380961,3.853628,229.376473,0.193873,0.477797,5.433322,3.739325,5.621237,5.496002,3
5.933443,4.317311,1.167394,1.080119,3.874276,232.525083,0.185275,0.460049,5.66197,3.338921,6.958122,5.489059,3
8.279399,4.187696,1.206609,0.886954,3.911758,236.732512,0.202536,0.448683,5.742459,3.084653,9.282588,5.395432,3
10.872717,5.002604,1.050578,3.155646,5.417388,240.985717,0.475678,0.379749,6.816003,2.166329,12.624562,5.837676,4
14.198801,4.279159,1.009432,2.719759,5.146047,241.46515,0.435493,0.410439,6.167284,2.444984,15.932958,4.859597,4
19.29299,3.603003,1.029803,2.212072,5.062807,241.904602,0.406094,0.445328,5.297091,2.673717,20.763529,3.992267,4
25.372233,2.997356,1.086535,1.7555,5.041116,243.388684,0.400529,0.484102,4.625861,2.829594,26.210161,3.335852,4
31.105304,2.498711,1.150971,1.404406,4.945701,246.134206,0.423933,0.523667,4.520468,2.931087,31.057277,2.924905,4
34.865932,2.213545,1.199364,1.154858,4.755598,249.336025,0.459512,0.558168,5.063026,2.999493,33.928716,2.791181,4
35.565094,2.200331,1.217761,0.994154,4.5671,251.765414,0.48482,0.582554,6.06175,3.045609,33.957709,2.887544,4
33.080833,2.405745,1.205709,0.921623,4.473651,252.582312,0.47419,0.595217,7.118824,3.049786,31.147036,3.082836,4
28.681774,2.729972,1.178004,0.908921,4.500172,251.906233,0.420085,0.597543,7.797793,2.985794,26.619136,3.299292,4
23.574889,3.064524,1.15766,0.930624,4.617476,250.74351,0.346707,0.591426,7.799558,2.875054,21.564252,3.524752,4
19.336707,3.278956,1.166432,0.969107,4.769859,250.38432,0.287548,0.577884,7.063137,2.813874,17.296318,3.724302,4
16.11806,3.262982,1.214787,1.056356,4.93819,251.564284,0.270966,0.55584,5.865908,2.924463,14.017261,3.825059,4
13.639226,3.027572,1.297072,1.229691,5.162929,254.006654,0.300385,0.523865,4.538956,3.288041,11.499952,3.790485,4
11.460438,2.741009,1.397912,1.500156,5.511183,256.681966,0.351147,0.482726,3.517537,3.88831,9.402931,3.703269,4
9.440385,2.666449,1.514317,1.831184,6.035252,258.540668,0.398028,0.437988,3.109538,4.58865,7.656881,3.7548,4
7.67521,3.01574,1.654405,2.166948,6.659173,259.230044,0.423653,0.398585,3.353701,5.181358,6.42008,4.120089,4
6.604834,3.812873,1.816185,2.44873,7.222514,259.110937,0.425333,0.372606,4.005872,5.489608,6.103995,4.850003,4
6.594365,4.868607,1.978356,2.628309,7.539865,258.696471,0.409337,0.363192,4.785923,5.416174,7.018539,5.790268,4
7.596341,5.862316,2.1045,2.685651,7.478715,258.084325,0.388684,0.369411,5.441267,4.988257,8.981299,6.661471,4
9.143955,6.460461,2.164249,2.643785,7.048588,256.842072,0.371968,0.387135,5.761015,4.31277,11.335788,7.159263,4
10.72193,6.474927,2.14857,2.533966,6.425596,254.438523,0.369426,0.411247,5.648579,3.533304,13.384917,7.092841,4
12.103043,5.982754,2.082039,2.38186,5.855745,250.622342,0.392885,0.439042,5.252713,2.799617,14.730274,6.513686,4
12.917118,5.235664,2.002098,2.209099,5.527745,245.587143,0.452024,0.469832,4.859076,2.220222,14.947608,5.666959,4
13.003849,4.529266,1.938482,2.02306,5.472922,240.02186,0.544342,0.50431,4.77512,1.879791,14.033643,4.87954,4
12.938153,4.029168,1.896492,1.839168,5.624752,234.926865,0.638166,0.543288,5.212515,1.82754,12.823932,4.356354,4
13.393829,3.737584,1.848222,1.665966,5.836799,231.283334,0.697874,0.586346,6.13737,2.048042,12.256643,4.116327,4
14.971425,3.561225,1.752522,1.501141,5.954022,229.680262,0.704877,0.629221,7.292027,2.440357,13.135269,4.045767,4
17.463293,3.454691,1.592465,1.335875,5.874505,230.088063,0.664491,0.663786,8.270308,2.844363,15.321633,4.055744,4
20.157925,3.518214,1.395412,1.192655,5.579522,231.996702,0.599682,0.680012,8.71364,3.093035,18.059623,4.194965,4
21.899754,3.93032,1.223019,1.09681,5.125467,234.680542,0.539054,0.669656,8.438297,3.083414,20.129594,4.60516,4
21.765044,4.705903,1.126952,1.069013,4.618613,237.408411,0.504812,0.631882,7.540104,2.814598,20.493582,5.292379,4
19.560662,5.652823,1.119892,1.109072,4.158508,239.42906,0.493879,0.577604,6.370871,2.381718,18.851468,6.098429,4
16.853399,6.766182,1.219412,1.337153,3.878247,240.396675,0.522505,0.52757,5.960897,2.035625,16.616518,7.110028,4
21.029136,8.80775,1.572173,2.449189,3.992487,241.388018,0.647018,0.50792,9.468744,2.428935,21.048889,9.227653,4
42.757985,13.136266,2.397432,5.285991,4.693656,244.581175,0.973045,0.538319,20.747474,4.317805,42.783177,13.892232,4
86.677501,20.506295,3.792007,10.124293,6.008444,251.507452,1.564889,0.618482,41.204453,8.006271,86.625235,21.856538,4
146.441336,30.121117,5.586065,16.188795,7.745695,261.768999,2.367703,0.725047,67.662403,12.943736,146.457741,32.213326,4
205.428852,39.630513,7.340252,21.810888,9.529896,272.919862,3.179273,0.820002,92.917968,17.825301,205.791915,42.400363,4
243.843114,45.891229,8.503901,25.173098,10.924904,281.366073,3.749343,0.86731,108.698602,21.139226,244.8823,49.063296,4
248.179309,46.464517,8.670748,25.102226,11.556435,284.040112,3.864682,0.847706,109.460929,21.778349,250.170114,49.614722,4
217.627592,40.896942,7.776281,21.60392,11.264388,279.804751,3.454703,0.767685,94.943741,19.571014,220.677922,43.583085,4
162.866021,31.018835,6.142794,15.928461,10.175259,270.135149,2.661536,0.656446,70.330703,15.332401,166.869876,32.924295,4
102.070112,20.022596,4.329846,9.926777,8.663943,258.368589,1.74206,0.551186,43.621501,10.471697,106.655253,21.102475,4
51.826887,11.014505,2.86982,5.220787,7.191145,248.111717,0.975843,0.480506,21.958134,6.361006,56.387353,11.474234,4
20.993015,5.633943,2.037776,2.539,6.115123,241.525084,0.523937,0.45345,8.823147,3.72112,25.035387,5.806614,4
7.971031,3.527124,1.781705,1.585795,5.550606,238.559265,0.375934,0.458459,3.28777,2.446169,11.208584,3.670118,4
4.934789,3.119102,1.846788,1.570741,5.370531,237.718572,0.411899,0.471747,1.964294,1.933642,7.371317,3.326337,4
4.356292,2.994915,1.99393,1.811668,5.353478,237.48993,0.492105,0.473482,1.942138,1.648645,6.227182,3.206717,4
3.912828,2.706869,2.143138,2.050035,5.339573,237.512329,0.54883,0.457831,2.290868,1.449966,5.420405,2.838375,4
4.486678,2.336353,2.290014,2.240693,5.208721,238.10153,0.560343,0.429573,2.857797,1.333096,5.763402,2.318882,4
7.384572,1.999893,2.451561,2.383402,4.957511,239.598187,0.526971,0.399574,3.405121,1.296825,8.162009,1.83904,4
13.962584,1.878261,2.680794,2.553002,4.694683,242.504381,0.4728,0.382554,3.873511,1.401315,13.850749,1.648909,4
24.21169,2.203742,3.029311,2.839538,4.560156,247.061988,0.440954,0.389463,4.430492,1.736847,22.869961,1.979454,4
36.551168,3.119766,3.48957,3.243702,4.628252,252.969493,0.468796,0.421774,5.289263,2.358529,33.980213,2.905953,4
47.718129,4.550708,3.972074,3.657289,4.906561,259.255678,0.56994,0.470485,6.537086,3.217644,44.246184,4.283905,4
54.204144,6.176439,4.329644,3.93318,5.319456,264.68677,0.720656,0.519671,8.014329,4.132698,50.420021,5.777924,4
53.921326,7.512719,4.419954,3.948917,5.725611,268.145439,0.867665,0.551284,9.328493,4.852344,50.472075,6.956924,4
47.078077,8.082692,4.172328,3.656054,5.980715,268.989736,0.956436,0.553277,10.072129,5.158253,44.504088,7.434414,4
36.057905,7.667765,3.625699,3.143336,5.984232,267.290089,0.951665,0.526637,10.024588,4.945665,34.648779,7.060836,4
24.302489,6.418988,2.918586,2.6277,5.730985,263.790522,0.862802,0.483974,9.259583,4.287845,24.095132,5.995249,4
14.782284,4.822488,2.232032,2.353613,5.266991,259.722397,0.730343,0.44399,7.988857,3.409386,15.500245,4.662714,4
9.395317,3.460886,1.71485,2.438836,4.653605,256.33458,0.609007,0.422256,6.558707,2.575943,10.626958,3.539423,4
8.5451,2.739599,1.423019,2.848256,3.955046,254.328618,0.532687,0.423587,5.29878,1.969823,9.784474,2.941145,4
11.545023,2.721236,1.314767,3.387714,3.275894,253.648576,0.504504,0.440377,4.37072,1.636471,12.379512,2.908827,4
17.176055,3.177567,1.300956,3.777548,2.732134,253.617697,0.504923,0.459967,3.742103,1.501611,17.133672,3.252244,4
23.253106,3.732944,1.31832,3.827311,2.425919,253.627246,0.500158,0.473335,3.340938,1.452296,22.211067,3.66069,4
28.048857,4.08,1.356418,3.464834,2.436444,253.455125,0.469502,0.480315,3.091143,1.421258,25.931035,3.925695,4
30.294826,4.114462,1.425717,2.781884,2.774945,253.223261,0.413542,0.487782,2.89268,1.356037,27.554528,3.989049,4
29.733554,3.876675,1.521939,1.987228,3.382595,253.409594,0.353186,0.502452,2.660032,1.23362,26.857105,3.862969,4
26.843226,3.493205,1.62005,1.314142,4.169612,254.446854,0.306438,0.524111,2.423273,1.091051,24.507129,3.589799,4
22.568169,3.092749,1.684532,0.921202,5.027851,256.344649,0.276618,0.545053,2.349489,0.983201,21.166554,3.21896,4
17.98705,2.760251,1.695953,0.850529,5.852128,258.660253,0.259247,0.554734,2.734938,0.961518,17.627143,2.803802,4
13.810851,2.514882,1.668296,1.057011,6.539801,260.697469,0.25328,0.547691,3.78158,1.055293,14.316894,2.391788,4
10.284674,2.327519,1.644446,1.471957,6.981672,261.905828,0.254941,0.52902,5.41339,1.260726,11.301693,2.021709,4
7.34082,2.11554,1.676672,2.041612,7.072419,262.141613,0.259323,0.511807,7.242804,1.549768,8.495993,1.67827,4
5.64931,1.828296,1.795533,2.718967,6.802813,261.82728,0.262118,0.507887,8.736339,1.882011,6.600152,1.355885,4
6.112767,1.505204,1.979572,3.431835,6.289021,261.500754,0.26307,0.518777,9.4677,2.215535,6.612454,1.099186,4
17.917783,4.779697,0.584709,1.511662,0.774975,8.067823,1.003191,0.770753,3.676102,2.487743,10.421608,2.716512,1
16.511539,4.285079,0.638978,1.704893,0.741096,6.786669,1.013617,0.790336,4.399289,2.506308,10.361661,2.665985,1
17.762588,3.676086,0.668676,1.78686,0.709118,5.810735,1.019115,0.775151,4.961283,2.46677,12.267077,2.516571,1
22.562777,3.062792,0.66741,1.742459,0.686841,5.113589,1.022525,0.728137,5.193121,2.360235,16.528248,2.277886,1
30.044744,2.527349,0.639916,1.598309,0.677442,4.645762,1.02856,0.668136,5.020813,2.17949,22.509031,2.002551,1
38.024081,2.102918,0.600302,1.402025,0.675596,4.410636,1.042667,0.625725,4.509518,1.938064,28.733722,1.755861,1
42.877948,1.830284,0.5661,1.19943,0.671797,4.401795,1.068574,0.625037,3.852173,1.677104,32.811346,1.625098,1
43.367576,1.797765,0.551569,1.007733,0.659842,4.608687,1.120222,0.669632,3.216312,1.452843,34.113772,1.730957,1
41.877721,2.089211,0.55954,0.835551,0.639419,4.934571,1.192729,0.739662,2.705983,1.305921,34.553284,2.153664,1
42.027785,2.70493,0.582,0.689242,0.609618,5.219381,1.269194,0.801559,2.327627,1.22879,36.617892,2.867493,1
45.650435,3.506769,0.608138,0.571157,0.575153,5.330415,1.331111,0.828405,2.022975,1.17634,41.344942,3.719196,1
51.612582,4.20173,0.632007,0.505491,0.54827,5.249977,1.371799,0.812737,1.750348,1.105678,47.358073,4.435305,1
56.462128,4.500882,0.654079,0.528156,0.547623,5.004672,1.390365,0.76709,1.53068,1.005978,51.597235,4.736374,1
56.474176,4.280211,0.674297,0.641429,0.580281,4.682972,1.397297,0.711203,1.405824,0.90233,51.009305,4.492938,1
49.945742,3.624079,0.688739,0.821873,0.637068,4.373943,1.388967,0.659008,1.37668,0.838347,44.351719,3.768004,1
38.370249,2.788176,0.689309,1.020669,0.701548,4.070399,1.351772,0.609925,1.388476,0.836846,33.217334,2.822628,1
25.58251,2.068391,0.666694,1.17589,0.765149,3.789374,1.271009,0.554253,1.3711,0.894295,21.308728,1.987573,1
14.790752,1.66302,0.618843,1.238421,0.836799,3.498194,1.155751,0.485497,1.27263,0.990352,11.544181,1.528126,1
8.155081,1.594607,0.551194,1.195776,0.924856,3.296685,1.024077,0.408065,1.0852,1.097311,5.684743,1.524767,1
7.623924,1.773097,0.478383,1.072558,1.025949,3.284105,0.90089,0.338954,0.853066,1.196929,4.961702,1.894239,1
14.114078,2.045569,0.418144,0.916026,1.118825,3.510486,0.805475,0.296123,0.636556,1.282805,9.654808,2.416042,1
26.342151,2.29431,0.384304,0.782465,1.175956,4.006127,0.74231,0.285081,0.496078,1.355572,18.507114,2.870189,1
41.536164,2.518464,0.383368,0.712241,1.177777,4.700575,0.704575,0.299647,0.463113,1.415491,29.376326,3.170607,1
55.637704,2.674783,0.411516,0.720586,1.124278,5.391706,0.683594,0.330397,0.524723,1.446203,39.377632,3.260259,1
63.734284,2.697465,0.456262,0.781364,1.037976,5.847907,0.671929,0.374487,0.63114,1.427157,45.032548,3.116795,1
63.104352,2.551784,0.501562,0.850144,0.952282,5.992727,0.665736,0.435431,0.740584,1.353384,44.470424,2.79466,1
53.89996,2.285035,0.539109,0.906089,0.897886,6.011503,0.676925,0.523122,0.829718,1.245134,37.899467,2.422304,1
39.562055,1.961177,0.583983,0.944042,0.887751,6.261847,0.729973,0.653853,0.911374,1.138725,27.77054,2.10357,1
24.787949,1.665379,0.666793,0.996028,0.91889,6.924065,0.874622,0.833673,1.052502,1.067241,17.346385,1.919376,1
13.509274,1.489474,0.80784,1.130849,0.986181,7.868687,1.217314,1.044177,1.338148,1.049819,9.319726,1.940783,1
7.308736,1.500255,1.001256,1.413372,1.100494,8.714895,1.880045,1.245453,1.798226,1.08333,4.871409,2.21613,1
5.037839,1.700995,1.2098,1.85412,1.269673,9.020589,2.894599,1.394036,2.371535,1.149086,3.332435,2.697031,1
4.400733,2.015275,1.376603,2.380737,1.475738,8.509979,4.134087,1.461369,2.903023,1.220109,3.240255,3.231295,1
3.764243,2.314857,1.448492,2.855929,1.660331,7.323191,5.308807,1.444957,3.22376,1.267366,3.574473,3.606219,1
3.206625,2.499314,1.402059,3.506239,1.784962,5.912542,6.066951,1.366061,3.236124,1.273565,4.246866,3.670676,1
2.945899,2.484274,1.253874,4.940138,1.865366,4.81707,6.147158,1.257593,2.982229,1.231183,5.267221,3.353032,1
3.39727,2.257905,1.050834,7.713653,1.948057,4.428968,5.504759,1.147128,2.647361,1.144421,6.83333,2.712573,1
5.658441,2.014921,0.846736,11.789822,2.084547,4.852991,4.348644,1.047417,2.482703,1.034815,9.611848,2.053376,1
10.684628,2.03328,0.677364,16.328101,2.281668,5.784828,3.039088,0.957885,2.655057,0.935711,14.247288,1.752638,1
18.246019,2.462941,0.552993,19.948981,2.477647,6.775804,1.94175,0.869136,3.122988,0.878043,20.592331,2.029938,1
26.831549,3.212271,0.463168,21.308231,2.581328,7.389188,1.249134,0.777235,3.688701,0.87555,27.509395,2.812666,1
33.904736,3.970454,0.396304,19.799619,2.527745,7.342456,0.945767,0.694231,4.082484,0.938611,33.060107,3.741718,1
37.055966,4.386056,0.348113,15.865545,2.304254,6.575266,0.892687,0.638293,4.145019,1.061161,35.341513,4.377523,1
35.027945,4.267602,0.32167,10.834452,1.96125,5.340209,0.942864,0.623003,3.907241,1.221244,33.304689,4.441142,1
28.600781,3.726953,0.322541,6.197685,1.598272,4.055067,1.037332,0.648324,3.520129,1.376889,27.453953,3.965573,1
20.766682,3.085862,0.353597,2.984728,1.300393,3.119156,1.171081,0.700052,3.18378,1.478918,20.026147,3.215121,1
16.129275,2.740633,0.41136,1.399283,1.100274,2.804381,1.376446,0.755488,3.031154,1.495949,15.078684,2.55202,1
19.177023,2.888588,0.486095,0.937263,0.974243,3.193942,1.689339,0.789927,3.181258,1.42402,17.096743,2.212344,1
30.791712,3.4242,0.571553,0.930571,0.881079,4.189138,2.122442,0.787018,3.671814,1.286651,27.575307,2.189767,1
47.421624,4.036662,0.670694,1.053057,0.791999,5.43502,2.691665,0.748975,4.41175,1.127757,43.650487,2.313305,1
62.588198,4.388807,0.792488,1.218979,0.698346,6.528895,3.405472,0.694663,5.20722,1.001372,59.159081,2.34511,1
70.089205,4.301414,0.941759,1.441067,0.598869,7.035767,4.207575,0.649148,5.85844,0.950285,67.692624,2.185718,1
67.739771,3.900503,1.111605,1.785239,0.50733,6.880859,4.977873,0.635035,6.248337,0.993256,66.548361,1.989246,1
58.006474,3.416082,1.275749,2.456727,0.453686,6.312106,5.570865,0.661684,6.403948,1.116095,57.579273,1.949737,1
46.298394,3.044779,1.394805,3.720068,0.475993,5.743586,5.843857,0.722162,6.403938,1.272147,45.735701,2.152358,1
38.190557,2.877349,1.432486,5.673079,0.605387,5.617398,5.6809,0.795257,6.324985,1.403785,36.41793,2.529551,1
37.801413,2.939958,1.371594,8.059999,0.848043,5.945861,5.064234,0.852575,6.268669,1.468024,33.920634,2.981243,1
46.841265,3.274752,1.229769,10.326176,1.168636,6.597675,4.140459,0.87382,6.405404,1.464144,39.79149,3.462349,1
63.760452,3.927094,1.052634,11.80475,1.490783,7.248571,3.159453,0.852428,6.854422,1.409345,51.831117,3.988595,1
85.888215,4.883068,0.889642,12.265068,1.744536,7.648008,2.389247,0.795006,7.600862,1.327865,66.654037,4.587315,1
107.762189,6.0365,0.771885,12.14484,1.912985,7.591941,1.965633,0.722061,8.462231,1.239791,79.770611,5.227262,1
124.958701,7.189618,0.701955,12.484517,2.027464,7.154798,1.868105,0.661853,9.198013,1.160701,88.209204,5.794187,1
131.581256,8.087625,0.66112,14.246291,2.132404,6.405514,1.970301,0.637507,9.573314,1.103092,88.879234,6.129044,1
126.004096,8.48409,0.625671,17.620637,2.249749,5.587825,2.127778,0.656012,9.437788,1.069914,82.062041,6.080873,1
109.582208,8.227192,0.58135,21.707951,2.358789,4.826495,2.228584,0.703839,8.746137,1.071695,69.394299,5.571569,1
86.357601,7.337448,0.525727,24.840211,2.40417,4.208866,2.2399,0.75314,7.599649,1.112738,53.71906,4.658235,1
61.424856,6.026105,0.467593,25.455795,2.329552,3.795048,2.170893,0.776229,6.244544,1.186903,38.042316,3.545527,1
39.953981,4.575039,0.421549,22.881082,2.129389,3.427899,2.036976,0.762705,4.976188,1.275732,24.858805,2.472383,1
28.61145,3.232805,0.402651,17.869272,1.858193,3.111223,1.867966,0.727142,4.002574,1.345568,17.435547,1.612946,1
30.404004,2.145825,0.419926,12.231614,1.633373,2.743763,1.703409,0.698855,3.365723,1.366284,16.75758,1.027483,1
43.18826,1.366044,0.473992,7.917633,1.569164,2.339263,1.57609,0.705196,2.97634,1.323401,21.104026,0.679805,1
61.2827,0.876391,0.556024,6.391947,1.715363,1.90949,1.50772,0.75968,2.747631,1.218163,27.86273,0.486253,1
77.454617,0.647141,0.649967,7.971104,2.014631,1.516873,1.501329,0.857238,2.628853,1.081234,34.200241,0.410342,1
87.844863,0.625726,0.736461,11.960976,2.351315,1.257598,1.54132,0.977496,2.586793,0.965318,40.434423,0.468669,1
90.581915,0.75947,0.796567,17.247979,2.641078,1.174778,1.569422,1.091865,2.57273,0.912714,48.513854,0.708435,1
87.158823,1.004329,0.817515,22.737453,2.862263,1.232261,1.526159,1.170024,2.556793,0.937415,59.705689,1.153998,1
80.594902,1.298052,0.794549,27.311667,3.033617,1.373948,1.382323,1.186749,2.540488,1.022947,73.167209,1.72767,1
73.452773,1.545886,0.731098,29.887477,3.180584,1.563089,1.146786,1.132141,2.520256,1.135043,85.236665,2.240042,1
6.254445,1.087525,0.464276,0.780647,0.970963,1.999393,1.729435,0.345712,1.479265,1.307098,4.304808,1.088544,2
14.373874,1.106755,0.434443,1.023832,0.986294,1.979584,1.589474,0.360897,1.395478,1.383288,10.136145,1.13213,2
30.8825,1.149421,0.429854,1.218791,0.966247,2.112131,1.371005,0.378836,1.255638,1.488224,22.087689,1.196098,2
52.995183,1.153562,0.457379,1.299385,0.926716,2.481627,1.16779,0.408294,1.089508,1.577589,38.457864,1.202782,2
75.593124,1.175814,0.51903,1.282413,0.887217,3.029787,1.118214,0.462105,0.929638,1.603691,55.429147,1.166297,2
91.687092,1.265975,0.609684,1.254946,0.882352,3.588243,1.387736,0.551254,0.817796,1.550315,67.764186,1.137642,2
95.531115,1.464998,0.724548,1.42259,0.973588,3.940371,2.105784,0.691742,0.82797,1.450122,71.021641,1.196816,2
85.768946,1.77514,0.859822,2.05852,1.215043,3.971065,3.301866,0.892716,1.032666,1.380454,63.969836,1.415576,2
65.999338,2.155123,1.006828,3.44903,1.609029,3.703404,4.876532,1.142913,1.459463,1.412419,49.31088,1.821281,2
